0.0,0.0.1,0.0.2,1.0
54.54095895112902,61.96594965973602,1.682566324339032,1.0
54.48333064689219,62.48019308545844,1.6825621481375728,1.0
54.43541107295392,62.90779209513449,1.6825551433993284,1.0
54.368482034972686,63.5050033565811,1.6825399189119326,1.0
54.31126092372052,64.0155770054335,1.6825218346699895,1.0
54.263679771883545,64.4401256354698,1.6825032144893977,1.0
54.20670578426656,64.94847156506182,1.6824766053971312,1.0
54.14959981852102,65.455266626443,1.6969697712895673,1.0
54.06433894076712,66.03895462476744,1.774650715328859,1.0
53.96625914885526,66.5340211198582,1.780563178455365,1.0
53.87973358777061,66.944646942491,1.7814078987290334,1.0
53.774903775869,67.43606644290699,1.7815913236980103,1.0
53.66869029851643,67.92441661097662,1.82323985955916,1.0
53.53595667073558,68.39443442976635,1.9764084917615412,1.0
53.34411035813436,68.84069670587355,2.073637863852544,1.0
53.07748258959908,69.33953195771694,2.0833234299236154,1.0
52.880777816135904,69.6912797218756,2.0843392254490807,1.0
52.6439373991676,70.11173140789715,2.0845732922507527,1.0
52.40739469688405,70.53104467450288,2.084593567121411,1.0
52.13212582716892,71.0189897516487,2.08463052905716,1.0
51.93601252563892,71.36518093202086,2.1148476089909853,1.0
51.68560490928533,71.76603513682345,2.1969407886229075,1.0
51.41270780331483,72.15162589906437,2.204816365347928,1.0
51.18087577201281,72.46870009236926,2.205823324046974,1.0
50.85308697069548,72.90265206724652,2.2959804531876635,1.0
50.54560794071735,73.23085692726112,2.4723607406933783,1.0
50.19368581241815,73.50698031048447,2.58098002312165,1.0
49.817951876205214,73.74964300343741,2.597196647087548,1.0
49.50067426059951,73.94360822079786,2.598720470755592,1.0
49.05666453531888,74.21057772804119,2.63403605564067,1.0
48.6737377212931,74.4137886192167,2.769450949229003,1.0
48.27292770983663,74.5659735010492,2.8826110057882395,1.0
47.85930345917469,74.68036989117458,2.9051384704448764,1.0
47.51282596141572,74.76570687442795,2.9068362267864605,1.0
47.09736209474932,74.86551659754106,2.9072411407236696,1.0
46.68274276666688,74.96460406846057,2.9072889073583985,1.0
46.20025057532209,75.07983765156558,2.909346581536675,1.0
45.85768693543946,75.15911099204058,2.956509332611954,1.0
45.44964295570837,75.22742152282312,3.079887888674917,1.0
45.03682698344873,75.25479331294692,3.128447655848773,1.0
44.623872481480014,75.26330576668605,3.131760354670979,1.0
44.21197439690419,75.26784725169608,3.139184116785305,1.0
43.740253542184185,75.25931671150512,-3.026685946842877,1.0
43.40919808839149,75.22113141207423,-2.946908181491072,1.0
43.0154732886018,75.14786226829527,-2.931715726925657,1.0
42.62442961094908,75.06592684316176,-2.930406256000722,1.0
42.23673405884581,74.98088195213563,-2.886490200844768,1.0
41.86918136773073,74.87444557962927,-2.737727102609197,1.0
41.52448324272152,74.72095290157246,-2.6123077806280164,1.0
41.19586128434175,74.53245013024949,-2.5783042469118738,1.0
